DD:MM:YYYY,hh:mm:ss,�C,�C,n/a
Date,Time,TemperatureSensor:0.tempValue,TemperatureSensor:1.tempValue,OpenCloseSensor:0.stateOpenClose
18.03.2020,11:40:37,0,3.8,0
18.03.2020,11:40:39,0,3.9,0
18.03.2020,11:40:40,0,3.8,0
18.03.2020,11:40:42,0,3.8,0
18.03.2020,11:40:44,0,3.9,0
18.03.2020,11:40:46,0,3.9,0
18.03.2020,11:40:47,0,3.8,0
18.03.2020,11:40:49,0,3.8,0
18.03.2020,11:40:51,0,3.9,0
18.03.2020,11:40:52,0,3.8,0
18.03.2020,11:40:54,0,3.9,0
18.03.2020,11:40:56,0,3.9,0
18.03.2020,11:40:58,0,3.9,0
18.03.2020,11:40:59,0,3.8,0
18.03.2020,11:41:01,0,3.9,0
18.03.2020,11:41:03,0,3.9,0
18.03.2020,11:41:05,0,3.8,0
18.03.2020,11:41:08,0,3.9,0
18.03.2020,11:41:10,0,3.9,0
18.03.2020,11:41:11,0,3.9,0
18.03.2020,11:41:13,0,3.9,0
18.03.2020,11:41:15,0,3.9,0
18.03.2020,11:41:17,0,3.8,0
18.03.2020,11:41:18,0,3.9,0
18.03.2020,11:41:20,0,3.8,0
18.03.2020,11:41:22,0,3.8,0
18.03.2020,11:41:24,0,3.8,0
18.03.2020,11:41:25,0,3.9,0
18.03.2020,11:41:27,0,3.9,0
18.03.2020,11:41:29,0,3.8,0
18.03.2020,11:41:30,0,3.8,0
18.03.2020,11:41:32,0,3.8,0
18.03.2020,11:41:34,0,3.9,0
18.03.2020,11:41:36,0,3.9,0
18.03.2020,11:41:37,0,3.9,0
18.03.2020,11:41:39,0,3.8,0
18.03.2020,11:41:41,0,3.8,0
18.03.2020,11:41:43,0,3.9,0
18.03.2020,11:41:44,0,3.9,0
18.03.2020,11:41:46,0,3.9,0
18.03.2020,11:41:48,0,3.9,0
18.03.2020,11:41:49,0,3.9,0
18.03.2020,11:41:50,0,3.9,0
18.03.2020,11:41:51,0,3.9,0
18.03.2020,11:41:53,0,3.9,0
18.03.2020,11:41:55,0,3.8,0
18.03.2020,11:41:57,0,3.8,0
18.03.2020,11:41:58,0,3.9,0
18.03.2020,11:42:00,0,3.8,0
18.03.2020,11:42:02,0,3.8,0
18.03.2020,11:42:04,0,3.8,0
18.03.2020,11:42:05,0,3.8,0
18.03.2020,11:42:07,0,3.9,0
18.03.2020,11:42:09,0,3.9,0
18.03.2020,11:42:11,0,3.9,0
18.03.2020,11:42:13,0,3.9,0
18.03.2020,11:42:14,0,3.8,0
18.03.2020,11:42:16,0,3.8,0
18.03.2020,11:42:18,0,3.8,0
18.03.2020,11:42:20,0,3.8,0
18.03.2020,11:42:21,0,3.8,0
18.03.2020,11:42:23,0,3.9,0
18.03.2020,11:42:25,0,3.9,0
18.03.2020,11:42:27,0,3.9,0
18.03.2020,11:42:28,0,3.9,0
18.03.2020,11:42:30,0,3.9,0
18.03.2020,11:42:32,0,3.8,0
18.03.2020,11:42:33,0,3.8,0
18.03.2020,11:42:35,0,3.9,0
18.03.2020,11:42:37,0,3.8,0
18.03.2020,11:42:39,0,3.9,0
18.03.2020,11:42:40,0,3.9,0
18.03.2020,11:42:42,0,3.9,0
18.03.2020,11:42:44,0,3.9,0
18.03.2020,11:42:45,0,3.8,0
18.03.2020,11:42:47,0,3.8,0
18.03.2020,11:42:49,0,3.9,0
18.03.2020,11:42:51,0,3.9,0
18.03.2020,11:42:53,0,3.9,0
18.03.2020,11:42:54,0,3.9,0
18.03.2020,11:42:56,0,3.8,0
18.03.2020,11:42:58,0,3.9,0
18.03.2020,11:42:59,0,3.8,0
18.03.2020,11:43:01,0,3.9,0
18.03.2020,11:43:03,0,3.8,0
18.03.2020,11:43:05,0,3.9,0
18.03.2020,11:43:06,0,3.9,0
18.03.2020,11:43:08,0,3.9,0
18.03.2020,11:43:10,0,3.9,0
18.03.2020,11:43:12,0,3.9,0
18.03.2020,11:43:13,0,3.9,0
18.03.2020,11:43:15,0,3.9,0
18.03.2020,11:43:17,0,3.8,0
18.03.2020,11:43:18,0,3.9,0
18.03.2020,11:43:20,0,3.8,0
18.03.2020,11:43:21,0,3.9,0
18.03.2020,11:43:23,0,3.9,0
18.03.2020,11:43:25,0,3.9,0
18.03.2020,11:43:26,0,3.8,0
18.03.2020,11:43:28,0,3.9,0
18.03.2020,11:43:30,0,3.9,0
18.03.2020,11:43:32,0,3.8,0
18.03.2020,11:43:33,0,3.8,0
18.03.2020,11:43:35,0,3.9,0
18.03.2020,11:43:37,0,3.9,0
18.03.2020,11:43:38,0,3.9,0
18.03.2020,11:43:40,0,3.9,0
18.03.2020,11:43:42,0,3.8,0
18.03.2020,11:43:43,0,3.9,0
18.03.2020,11:43:45,0,3.9,0
18.03.2020,11:43:47,0,3.9,0
18.03.2020,11:43:49,0,3.9,0
18.03.2020,11:43:50,0,3.8,0
18.03.2020,11:43:52,0,3.8,0
18.03.2020,11:43:54,0,3.9,0
18.03.2020,11:43:55,0,3.8,0
18.03.2020,11:43:57,0,3.8,0
18.03.2020,11:43:59,0,3.8,0
18.03.2020,11:44:00,0,3.8,0
18.03.2020,11:44:02,0,3.9,0
18.03.2020,11:44:04,0,3.8,0
18.03.2020,11:44:06,0,3.9,0
18.03.2020,11:44:07,0,3.9,0
18.03.2020,11:44:09,0,3.9,0
18.03.2020,11:44:11,0,3.9,0
18.03.2020,11:44:13,0,3.9,0
18.03.2020,11:44:14,0,3.9,0
18.03.2020,11:44:16,0,3.8,0
18.03.2020,11:44:18,0,3.9,0
18.03.2020,11:44:20,0,3.8,0
18.03.2020,11:44:21,0,3.9,0
18.03.2020,11:44:23,0,3.8,0
18.03.2020,11:44:25,0,3.9,0
18.03.2020,11:44:27,0,3.9,0
18.03.2020,11:44:51,0,3.9,0
18.03.2020,11:44:52,0,3.9,0
18.03.2020,11:44:53,0,3.9,0
18.03.2020,11:44:55,0,3.9,0
18.03.2020,11:44:56,0,3.9,0
18.03.2020,11:44:58,0,3.9,0
18.03.2020,11:45:00,0,3.8,0
18.03.2020,11:45:02,0,3.9,0
18.03.2020,11:45:04,0,3.9,0
18.03.2020,11:45:05,0,3.9,0
18.03.2020,11:45:07,0,3.9,0
18.03.2020,11:45:09,0,3.8,0
18.03.2020,11:45:10,0,3.8,0
18.03.2020,11:45:12,0,3.9,0
18.03.2020,11:45:14,0,3.9,0
18.03.2020,11:45:15,0,3.8,0
18.03.2020,11:45:17,0,3.9,0
18.03.2020,11:45:19,0,3.9,0
18.03.2020,11:45:21,0,3.8,0
18.03.2020,11:45:22,0,3.9,0
18.03.2020,11:45:24,0,3.8,0
18.03.2020,11:45:26,0,3.8,0
18.03.2020,11:45:27,0,3.9,0
18.03.2020,11:45:29,0,3.9,0
18.03.2020,11:45:31,0,3.8,0
18.03.2020,11:45:33,0,3.9,0
18.03.2020,11:45:34,0,3.8,0
18.03.2020,11:45:36,0,3.9,0
18.03.2020,11:45:38,0,3.9,0
18.03.2020,11:45:40,0,3.9,0
18.03.2020,11:45:42,0,3.9,0
18.03.2020,11:45:43,0,3.8,0
18.03.2020,11:45:45,0,3.9,0
18.03.2020,11:45:47,0,3.9,0
18.03.2020,11:45:49,0,3.9,0
18.03.2020,11:45:51,0,3.9,0
18.03.2020,11:45:53,0,3.9,0
18.03.2020,11:45:54,0,3.9,0
18.03.2020,11:45:56,0,3.8,0
18.03.2020,11:45:58,0,3.9,0
18.03.2020,11:46:00,0,3.9,0
18.03.2020,11:46:02,0,3.9,0
18.03.2020,11:46:03,0,3.9,0
18.03.2020,11:46:05,0,3.9,0
18.03.2020,11:46:07,0,3.8,0
18.03.2020,11:46:09,0,3.9,0
18.03.2020,11:46:10,0,3.9,0
18.03.2020,11:46:12,0,3.9,0
18.03.2020,11:46:14,0,3.9,0
18.03.2020,11:46:15,0,3.9,0
18.03.2020,11:46:17,0,3.9,0
18.03.2020,11:46:19,0,3.9,0
18.03.2020,11:46:21,0,3.9,0
18.03.2020,11:46:22,0,3.8,0
18.03.2020,11:46:24,0,3.8,0
18.03.2020,11:46:26,0,3.9,0
18.03.2020,11:46:27,0,3.9,0
18.03.2020,11:46:29,0,3.9,0
18.03.2020,11:46:31,0,3.9,0
18.03.2020,11:46:33,0,3.9,0
18.03.2020,11:46:34,0,3.8,0
18.03.2020,11:46:36,0,3.8,0
18.03.2020,11:46:38,0,3.8,0
18.03.2020,11:46:39,0,3.9,0
18.03.2020,11:46:40,0,3.9,0
18.03.2020,11:46:41,0,3.9,0
18.03.2020,11:46:43,0,3.9,0
18.03.2020,11:46:45,0,3.9,0
18.03.2020,11:46:47,0,3.8,0
18.03.2020,11:46:48,0,3.9,0
18.03.2020,11:46:50,0,3.9,0
18.03.2020,11:46:52,0,3.9,0
18.03.2020,11:46:53,0,3.8,0
18.03.2020,11:46:55,0,3.8,0
18.03.2020,11:46:57,0,3.9,0
18.03.2020,11:46:59,0,3.9,0
18.03.2020,11:47:00,0,3.9,0
18.03.2020,11:47:02,0,3.9,0
18.03.2020,11:47:04,0,3.9,0
18.03.2020,11:47:05,0,3.9,0
18.03.2020,11:47:07,0,3.9,0
18.03.2020,11:47:09,0,3.8,0
18.03.2020,11:47:10,0,3.9,0
18.03.2020,11:47:12,0,3.9,0
18.03.2020,11:47:14,0,3.9,0
18.03.2020,11:47:16,0,3.9,0
18.03.2020,11:47:17,0,3.8,0
18.03.2020,11:47:19,0,3.9,0
18.03.2020,11:47:21,0,3.8,0
18.03.2020,11:47:22,0,3.9,0
18.03.2020,11:47:24,0,3.9,0
18.03.2020,11:47:26,0,3.9,0
18.03.2020,11:47:27,0,3.8,0
18.03.2020,11:47:29,0,3.9,0
18.03.2020,11:47:31,0,3.8,0
18.03.2020,11:47:33,0,3.9,0
18.03.2020,11:47:34,0,3.9,0
18.03.2020,11:47:36,0,3.9,0
18.03.2020,11:47:38,0,3.8,0
18.03.2020,11:47:39,0,3.8,0
18.03.2020,11:47:41,0,3.9,0
18.03.2020,11:47:43,0,3.8,0
18.03.2020,11:47:45,0,3.9,0
18.03.2020,11:47:46,0,3.8,0
18.03.2020,11:47:48,0,3.9,0
18.03.2020,11:47:50,0,3.9,0
18.03.2020,11:47:51,0,3.9,0
18.03.2020,11:47:53,0,3.8,0
18.03.2020,11:47:55,0,3.9,0
18.03.2020,11:47:56,0,3.9,0
18.03.2020,11:47:58,0,3.8,0
18.03.2020,11:48:00,0,3.9,0
18.03.2020,11:48:02,0,3.8,0
18.03.2020,11:48:03,0,3.9,0
18.03.2020,11:48:05,0,3.8,0
18.03.2020,11:48:07,0,3.9,0
18.03.2020,11:48:08,0,3.9,0
18.03.2020,11:48:10,0,3.8,0
18.03.2020,11:48:12,0,3.9,0
18.03.2020,11:48:13,0,3.9,0
18.03.2020,11:48:15,0,3.9,0
18.03.2020,11:48:17,0,3.9,0
18.03.2020,11:48:19,0,3.9,0
18.03.2020,11:48:20,0,3.9,0
18.03.2020,11:48:22,0,3.8,0
18.03.2020,11:48:24,0,3.9,0
18.03.2020,11:48:25,0,3.9,0
18.03.2020,11:48:27,0,3.9,0
18.03.2020,11:48:29,0,3.9,0
18.03.2020,11:48:31,0,3.8,0
18.03.2020,11:48:32,0,3.8,0
18.03.2020,11:48:34,0,3.8,0
18.03.2020,11:48:36,0,3.9,0
18.03.2020,11:48:37,0,3.9,0
18.03.2020,11:48:39,0,3.9,0
18.03.2020,11:48:41,0,3.9,0
18.03.2020,11:48:42,0,3.9,0
18.03.2020,11:48:44,0,3.9,0
18.03.2020,11:48:46,0,3.9,0
18.03.2020,11:48:48,0,3.8,0
18.03.2020,11:48:49,0,3.8,0
18.03.2020,11:48:51,0,3.9,0
18.03.2020,11:48:53,0,3.9,0
18.03.2020,11:48:54,0,3.9,0
18.03.2020,11:48:56,0,3.9,0
18.03.2020,11:48:58,0,3.9,0
18.03.2020,11:49:00,0,3.8,0
18.03.2020,11:49:01,0,3.9,0
18.03.2020,11:49:03,0,3.9,0
18.03.2020,11:49:05,0,3.9,0
18.03.2020,11:49:06,0,3.8,0
18.03.2020,11:49:08,0,3.9,0
18.03.2020,11:49:10,0,3.9,0
18.03.2020,11:49:11,0,3.8,0
18.03.2020,11:49:13,0,3.9,0
18.03.2020,11:49:15,0,3.9,0
18.03.2020,11:49:17,0,3.9,0
18.03.2020,11:49:18,0,3.9,0
18.03.2020,11:49:20,0,3.8,0
18.03.2020,11:49:22,0,3.9,0
18.03.2020,11:49:23,0,3.9,0
18.03.2020,11:49:25,0,3.9,0
18.03.2020,11:49:27,0,3.9,0
18.03.2020,11:49:28,0,3.8,0
18.03.2020,11:49:30,0,3.8,0
18.03.2020,11:49:32,0,3.9,0
18.03.2020,11:49:34,0,3.9,0
18.03.2020,11:49:35,0,3.9,0
18.03.2020,11:49:37,0,3.9,0
18.03.2020,11:49:39,0,3.9,0
18.03.2020,11:49:40,0,3.9,0
18.03.2020,11:49:42,0,3.9,0
18.03.2020,11:49:44,0,3.9,0
18.03.2020,11:49:46,0,3.8,0
18.03.2020,11:49:47,0,3.8,0
18.03.2020,11:49:49,0,3.9,0
18.03.2020,11:49:51,0,3.9,0
18.03.2020,11:49:52,0,3.8,0
18.03.2020,11:49:54,0,3.9,0
18.03.2020,11:49:56,0,3.9,0
18.03.2020,11:49:57,0,3.9,0
18.03.2020,11:49:59,0,3.9,0
18.03.2020,11:50:01,0,3.8,0
18.03.2020,11:50:03,0,3.9,0
18.03.2020,11:50:04,0,3.9,0
18.03.2020,11:50:06,0,3.9,0
18.03.2020,11:50:08,0,3.9,0
