DD:MM:YYYY,hh:mm:ss,n/a,n/a,°C,n/a,n/a,°C,n/a,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueCompressorSpeed,FU:0.valueCondenserFanSpeed,FU:0.valueAmbientSensor,FU:0.stateCoolingSwitching,FU:0.stateCoolingSwitchingRequest,Zone:0.valueAirSensor,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDoor,Zone:1.stateDoor
20.03.2020,11:21:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:50,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:21:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:00,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:08,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:12,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:15,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:25,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:27,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:30,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:37,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:42,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:54,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:22:59,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:06,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:08,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:15,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:18,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:23,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:25,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:27,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:28,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:30,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:35,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:37,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:40,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:42,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:47,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:52,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:54,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:57,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:23:59,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:04,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:06,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:08,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:15,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:16,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:18,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:21,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:23,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:25,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:28,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:30,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:33,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:35,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:37,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:40,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:42,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:45,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:47,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:50,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:52,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:54,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:57,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:24:59,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:02,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:04,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:06,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:14,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:16,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:18,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:21,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:23,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:28,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:30,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:33,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:35,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:40,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:42,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:45,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:47,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:50,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:52,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:57,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:25:59,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:00,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:02,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:04,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:12,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:14,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:16,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:21,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:28,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:33,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:40,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:45,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:50,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:57,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:26:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:00,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:02,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:09,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:12,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:14,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:15,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:27,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:38,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:27:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:00,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:07,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:08,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:12,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:15,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:18,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:25,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:27,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:30,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:37,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:42,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:47,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:54,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:58,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:28:59,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:01,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:03,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:05,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:06,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:08,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:10,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:11,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:13,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:15,0,1580,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:17,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:19,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:20,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:22,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:24,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:26,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:27,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:29,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:31,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:32,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:34,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:36,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:37,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:39,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:41,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:43,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:44,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:46,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:48,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:49,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:51,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:53,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:55,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:56,0,0,25,0,0,15,48,3,0,0,0
20.03.2020,11:29:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:00,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:05,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:12,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:17,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:24,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:29,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:34,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:41,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:46,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:53,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:58,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:30:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:03,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:10,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:15,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:22,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:27,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:32,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:39,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:40,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:42,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:44,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:45,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:47,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:49,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:51,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:52,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:54,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:56,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:57,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:31:59,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:01,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:02,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:04,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:06,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:08,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:09,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:11,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:13,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:14,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:16,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:18,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:20,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:21,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:23,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:25,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:26,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:28,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:30,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:31,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:33,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:35,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:37,0,0,25,0,0,15,48,1,0,0,0
20.03.2020,11:32:38,0,0,25,0,0,15,48,1,0,0,0
