DD:MM:YYYY,hh:mm:ss,°C,°C,°C,°C,°C,°C,°C,n/a,n/a,n/a,n/a,V,V,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueAmbientSensor,Zone:0.valueAirSensor,Zone:1.valueAirSensor,Zone:0.valueEvaporatorSensor,Zone:1.valueEvaporatorSensor,Zone:0.valueBioSensor,Zone:1.valueBioSensor,Zone:0.stateDoor,Zone:1.stateDoor,Zone:0.stateDoorAlarm,Zone:1.stateDoorAlarm,Zone:0.valueFanSpeed,Zone:1.valueFanSpeed,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDefrostHeaterRequest
20.03.2020,14:26:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:50,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:53,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:56,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:26:58,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:00,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:05,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:06,25,15.1,-15,0,-18.2,18,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:11,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:13,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:15,25,15,-15,0,-18.2,18,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:17,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:18,25,15.1,-15,0,-18.2,18,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:23,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:25,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:27,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:27:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:30,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:35,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:37,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:42,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:49,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:50,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:27:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:00,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:05,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:07,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:10,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:17,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:24,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:25,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:27,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:31,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:37,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:42,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:47,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:28:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:02,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:11,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:12,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:14,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:17,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:21,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:24,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:26,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:27,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:29,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:31,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:33,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:38,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:41,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:43,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:49,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:51,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:58,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:29:59,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:04,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:06,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:08,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:11,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:18,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:24,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:26,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:28,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:31,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:33,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:34,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:38,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:40,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:41,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:45,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:48,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:50,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:53,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:56,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:30:58,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:00,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:03,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:05,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:10,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,1
20.03.2020,14:31:12,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:15,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:19,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:20,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:22,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:24,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:25,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:27,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:30,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:32,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:35,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:37,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:39,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:40,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:45,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:50,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:54,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:55,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:31:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:01,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:02,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:07,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:09,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:12,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:16,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:17,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:21,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:22,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:24,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:26,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:27,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:31,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:32,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:34,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:37,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:41,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:42,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:46,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:47,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:49,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:52,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:54,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:56,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:57,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:32:59,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:01,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:03,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:04,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:06,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:08,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:09,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:11,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:13,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:14,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:16,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:18,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:19,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:21,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:23,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:24,25,15,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:26,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:28,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:29,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:31,25,15.1,-15,0,-18.1,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:33,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:34,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:36,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:38,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:39,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:41,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:43,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:44,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:46,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:48,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:49,25,15.1,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,14:33:51,25,15,-15,0,-18.2,17.9,0,0,0,0,0,0,0,0,0,0,0
